FOXESS,https://www.bepositive-events.com/fr/liste-exposants/foxess-38043,http://www.fox-ess.com/,tel:+86 (510) 68092998,"N°8 XIQIN ROAD, 214000 WUXI, CN","FoxESS founded in year 2019, the company focuses on R&D, production and sales of hybrid inverters and lithium batteries; providing advanced distributed energy, energy storage products and smart energy management solutions for residential properties, industrial buildings and commercial enterprises. The suite of advanced products enables users to manage their own energy generation, storage and consumption; improving efficiency and reducing the dependency on the public grid.",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Solaire Photovoltaïque-Onduleur-Production d'électricité photovoltaïque intégrée-Stockage et auto-consommation
FRANCE TURBO (STOVE INDUSTRY),https://www.bepositive-events.com/fr/liste-exposants/france-turbo--stove-industry--42978,"",tel:+33 640072144,"262 AVENUE DE LONDRES, 83870 SIGNES, FR","",Nouveaux Systèmes Energétiques-Autres ENR-Biomasse-Bois Energie-Poêles à combustible bois-Poêles à bois
FROLING,https://www.bepositive-events.com/fr/liste-exposants/froling-38394,http://www.froeling.com/,tel:+33 3 88 19 32 69,"1 RUE KELLERMANN, 67450 MUNDOLSHEIM, FR","Depuis sa création, Fröling se concentre sur l’exploitation optimale du bois afin de créer l'innovation du chauffage Biomasse. Fabriqués dans nos usines d’Autriche et d’Allemagne, nos produits rencontrent un franc succès dans toute l’Europe. Notre réseau d’assistance dense vous garantit une intervention rapide et efficace.","Nouveaux Systèmes Energétiques-Autres ENR-Biomasse-Energie dans le bâtiment-Confort thermique-Chaudière biomasse-Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Chaudières bois"
GAC MY DATEC,https://www.bepositive-events.com/fr/liste-exposants/gac-my-datec-50564,http://www.mydatec.com/,tel:+33 478660707,"353 RUE DE LA CHAPELLE, 69400 GLEIZE, FR","",Energie dans le bâtiment-Traitement de l'air-CTA / ventilation tertiaire-Ventilation double flux-Confort thermique-PAC
GAZOLEEN,https://www.bepositive-events.com/fr/liste-exposants/gazoleen-43417,http://www.gazoleen.com/,tel:+33 540160670,"17 AVENUE DES MONDAULTS, 33270 FLOIRAC, FR","Le logiciel d’optimisation pour les équipes itinérantes d’entretien, de maintenance et de SAV","Services et Organismes-Services aux entreprises-Ingéniérie, Bureau d'études, Conseil"
GENIE CLIMATIQUE MAGAZINE,https://www.bepositive-events.com/fr/liste-exposants/genie-climatique-magazine-47138,http://www.genieclimatique.fr/,tel:+33 153264800,"16-18 PLACE DE LA CHAPELLE, 75018 PARIS, FR","Génie Climatique Magazine est la marque d’information technique et pratique des entrepreneurs et prescripteurs du génie climatique.-Dossiers thématiques, enquêtes, décryptage de la réglementation, Génie Climatique Magazine fait le point sur les enjeux de la profession et permet ainsi d’appréhender le marché.-Afin d’offrir un accompagnement indispensable aux professionnels du secteur, Génie Climatique Magazine les aide à enrichir leurs savoir-faire en proposant un contenu technique directement opérationnel et donne la parole aux experts du secteur comme l’UMGCCP et le Costic. Le partenariat avec l’UMGCCP apporte une véritable caution technique aux informations délivrées.--6 n° / an. 2 newsletters / semaine.-Abonnez-vous dès 69,00€ € TTC.",Services et Organismes-Organismes-Presse
GINLONG (SOLIS),https://www.bepositive-events.com/fr/liste-exposants/ginlong--solis--38294,http://www.ginlong.com/,tel:+86 57465804299,"No. 57 JINTONG ROAD BINHAI INDUSTRIAL PARK XIANGSHAN - NINGBO, 315712 ZHEJIANG, CN","",""
GIVIER GROUP,https://www.bepositive-events.com/fr/liste-exposants/givier-group-45249,http://www.sage.fr/,"","., 69000 LYON, FR","",""
GL EVENTS EXHIBITIONS OPERATIONS,https://www.bepositive-events.com/fr/liste-exposants/gl-events-exhibitions-operations-45928,http://www.gl-events.com/,"","59 QUAI RAMBAUD 59 QUAI RAMBAUD, 69002 LYON, FR","",""
GMV INDUSTRIE,https://www.bepositive-events.com/fr/liste-exposants/gmv-industrie-50141,http://www.gmvindustrie.com/,tel:+33 474803056,"ZONE ARTISANALE, 38510 VEZERONCE CURTIN, FR","Créée il y a 30 ans, GMV Industrie possède 2 secteurs d'activités : La charpente et l'énergie.-C'est en tant qu'installateur que GMV Industrie vient vous rencontrer sur le salon.--Vous souhaitez mettre des panneaux solaires photovoltaïques mais ne savez pas par qui les faire installer, ni quelle solution technique est la plus optimale ?-Alors pensez GMV Industrie !--Avec plus de 51 MWc installés sans sous-traitance, sur tout le territoire national, nous sommes à même d'analyser vos besoins. Que votre toiture soit en tuile (pose surimposée ou intégrée), bac acier, membrane ou que vous ayez besoin d'une ombrière avec une borne de recharge de véhicule électrique, nous trouverons la solution la plus adaptée.--En 2023 au vue de la hausse effrénée des tarifs de l'électricité, devenir producteur d'énergie n'est plus une option ...--Alors venez nous rencontrer au stand 2.1B38.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Production d'électricité photovoltaïque intégrée-Stockage et auto-consommation-Mobilité Durable-Bornes de recharges-Energie dans le bâtiment-Equipement électrique-Production
"GOLAND CENTURY CO., LTD",https://www.bepositive-events.com/fr/liste-exposants/goland-century-co---ltd-56927,http://www.szgoland.net/,tel:+86 75526827242,"4TH FLOOR? CHUANGSHENGDA INDUSTRIAL PARK NO. 112 RUY ROAD, LONGGANG DISTRICT, 518000 SHENZHEN, CN","",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Solaire Photovoltaïque-Onduleur-Panneaux-Production d'électricité photovoltaïque intégrée
GOODWE,https://www.bepositive-events.com/fr/liste-exposants/goodwe-41732,http://www.goodwe.com/,tel:+86 51262397998,"NO. 90 ZIJIN ROAD NEW DISTRICT SUZHOU, 215011 SUZHOU, CN","GoodWe est l'un des principaux fabricants mondiaux d'onduleurs photovoltaïques et de produits de stockage d'énergie, et nous sommes cotés en tant que société anonyme à la bourse de Shanghai",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Solaire Photovoltaïque-Onduleur
GRAITEC FRANCE,https://www.bepositive-events.com/fr/liste-exposants/graitec-france-57040,"","","20 rue de Provence, 75009 PARIS, FR","",""
GRANT FRANCE,https://www.bepositive-events.com/fr/liste-exposants/grant-france-46146,http://www.grantfrance.fr/,tel:+33 479338600,"2610 AVENUE DES LANDIERS, 73000 CHAMBERY, FR","GRANT FRANCE SAS est la filiale française de Grant Engineering, société irlandaise qui conçoit et fabrique des systèmes de chauffage depuis 1978.-GRANT développe les gammes de chaudières à granulés, pompes à chaleur et chaudières à combustibles liquides.","Energie dans le bâtiment-Confort thermique-Autres sytèmes de chauffage-Chaudière biomasse-Chaudière hybride-Chaudière mixte-Climatisation-Mesure, contrôle, régulation-PAC-Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Chaudières bois"
GRDF,https://www.bepositive-events.com/fr/liste-exposants/grdf-50188,http://www.grdf.fr/,tel:+33 969363534,"82 RUE SAINT JEROME, 69007 SAINT GENIS LAVAL, FR","GRDF, principal distributeur de gaz en France-Créée en 2007, GRDF est une filiale indépendante d’ENGIE qui regroupeles activités de distribution de gaz en France.-Principal gestionnaire de réseau de distribution de gaz en France, GRDF distribuele gaz, chaque jour, à plus de 11 millions de clients pour se chauffer, cuisiner,se déplacer, quel que soit leur fournisseur.-Pour cela, conformément à ses missions de service public, GRDF conçoit, construit,exploite, entretient le plus grand réseau de distribution d’Europe (204 233 km)près de 9 600 communes, en garantissant la sécurité des personnes et des bienset la qualité de la distribution.Avec l’essor du gaz vert, un gaz renouvelable produit localement,le réseau de gaz est un maillon essentiel à la transition écologique.-GRDF s’inscrit comme un partenaire incontournable auprèsdes collectivités territoriales pour les accompagnervers la neutralité carbone au travers de leurschoix de politiques énergétiques et demobilité durable.--#LeGazVertL","Nouveaux Systèmes Energétiques-Mobilité Durable-Biocarburants, GnV-Autres ENR-Biogaz-Distribution et Gestion des réseaux-Founisseurs/Distributeurs d'énergie-Energie dans le bâtiment-Confort thermique-Chaudière gaz-Chaudière hybride"
GREITHWALD HERDE,https://www.bepositive-events.com/fr/liste-exposants/greithwald-herde-40855,http://www.greithwald.it/,tel:+39 0471507878,"PIAZZA FIERA, 1, 39100 BOLZANO, IT",WOOD BURNING STOVES-HEATINGS STOVES,Bois Energie-Cheminée et Inserts-Foyers bois à production d'eau chaude (bouilleurs)-Poêles à combustible bois-Poêles à bois
GROUPE ASTR'IN SOTRADEL,https://www.bepositive-events.com/fr/liste-exposants/groupe-astr-in-sotradel-50537,http://www.transports-astrin.com/,tel:+33 474461616,"PIPA - AVENUE DES BERGERIES, 01150 SAINT-VULBAS, FR","",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque
GROUPE MAZAUD,https://www.bepositive-events.com/fr/liste-exposants/groupe-mazaud-56560,"","","2 RUE JEAN JAURES, 69100 VILLEURBANNE, FR","Nous sommes un Groupe multi activités dans la construction qui offre une approche globale pour répondre aux enjeux environnementaux : ingénierie en éco-conception, construction neuve et rénovation, valorisation de patrimoine et formation « Bâtiment durable ».--Notre ambition : devenir le leader de la construction durable en Auvergne-Rhône-Alpes.--Nous opérons depuis plus d'un siècle sur la Région Auvergne-Rhône-Alpes au profit de clients privés et publics pour la réalisation de logements, de bâtiments tertiaires, industriels ou d'équipements publics.--Au profit de notre territoire et de ses habitants, le Groupe participe à « Bâtir la vi(ll)e durable » en faisant de la qualité technique et environnementale de ses constructions une priorité mais également en agissant en faveur de l’emploi local, l’insertion, la mixité et la solidarité.---35 M€ de CA - 130 collaborateurs - Siège à Villeurbanne (69)",""
GROUPEMENT ACTIBAIE,https://www.bepositive-events.com/fr/liste-exposants/groupement-actibaie-47291,http://www.groupement-actibaie.org/,tel:+33 140551300,"10 RUE DU DEBARCADERE, 75017 PARIS, FR","Affilié à la Fédération Française du Bâtiment (FFB), le Groupement ACTIBAIE est le groupement professionnel qui réunit l’ensemble des métiers des portes, portails, volets et stores.--Il regroupe à la fois les fabricants industriels, les assembleurs et les entrepreneurs installateurs et compte plus de 2 600 adhérents pour 3 milliards d’euros de chiffre d’affaires.--Le syndicat représente ainsi 80 % des produits industriels mis sur le marché dans le secteur. Les priorités de développement du groupement ACTIBAIE se centrent sûr :---la sécurité,--l’accessibilité,--la maintenance,--les économies d’énergie,--la normalisation et la formation.",Energie dans le bâtiment-Domotique et GTB-Automatismes-Gestion de l'énergie-Solutions Constructives-Menuiserie et fermeture-Occultants - volets-Protection solaire / Tissus techniques-Services et Organismes-Organismes-Organisme professionnel
GSE INTEGRATION,https://www.bepositive-events.com/fr/liste-exposants/gse-integration-37382,http://www.gseintegration.com/,tel:+33 1 49 48 39 51,"155-159 RUE DU DOCTEUR BAUER, 93400 SAINT OUEN, FR","GSE Intégration est une société du groupe TERREAL / CREATON, acteur majeur dans la conception de solutions innovantes pour l'enveloppe du bâtiment.-GSE Intégration est un spécialiste des solutions photovoltaïques intégrées au bâti pour les toitures résidentielles. Fondée en 2008 et basée à Paris (France), la société s'est rapidement imposée comme l'un des principaux acteurs des solutions photovoltaïques intégrées en Europe. Avec plus de 5.000.000 m² installés, le kit GSE Intégration est à ce jour le système photovoltaïque en toiture le plus rentable du marché.",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Solaire Photovoltaïque-Structure
GT POWERTANK,https://www.bepositive-events.com/fr/liste-exposants/gt-powertank-45475,http://www.gt-ess.com/,tel:+86 75586578248,"ROOM 202, BUILDING 4 N°2 NANTOUGUANKOU RD, NANSHAN DIS, 518000 SHENZHEN, CN","Shenzhen GT Powertank Co, Ltd. is a high-tech enterprise composed of energy storage system integration, energy storage software research and development, energy storage equipment manufacturing and international market operation team.-GT Powertank is committed to becoming the world‘s leading supplier of intelligent residential use energy storage system, focusing on providing advanced energy storage products and smart energy management solutions for overseas home users.-With keen market insight, rich industrial chain resources and excellent R&D team, GT has established a complete household liFePO4 battery energy storage product line: On&off-grid all-in-one ESS, Off-grid all-in-one ESS, High-end household LiFePO4 battery and Portable power station, etc.-GT Powertank has built a complete supply chain, production and quality management system.-GT Powertank independently developed Battery Management System(BMS) and Energy Management System(EMS) to provide customers with intelligent, effi",""
GUANGDONG ASGOFT ENERGY CO. LTD,https://www.bepositive-events.com/fr/liste-exposants/guangdong-asgoft-energy-co--ltd-51343,http://www.pairbest.com/,tel:+86 75526506888,"806 HUIYI BUILDING, NO9 ZHONGXIN ROAD TAOYUAN COMMUNITY, DALANG STREET, LONGHUA DISTRICT, 518000 SHENZHEN, CN","",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Onduleur-Panneaux-Stockage-Stockage Hydrogène
GUANGDONG ZHICHENG CHAMPION GROUP CO. LTD,https://www.bepositive-events.com/fr/liste-exposants/guangdong-zhicheng-champion-group-co--ltd-56936,http://www.zhicheng-champion.com/,tel:+86 76987927258,"TIANXIN INDUSTRIAL ZONE, TANGXIA TOWN DONGGUAN CITY, GUANGDONG, 523718 DONGGUAN, CN","",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Solaire Photovoltaïque-Onduleur
GUANGZHOU FELICITY SOLAR,https://www.bepositive-events.com/fr/liste-exposants/guangzhou-felicity-solar-52164,https://cn.felicitysolar.com/,tel:+86 18802002288,"N°3, GANGPU THIRD ROAD, NANLING VILLAGE TAIHE TOWN BAIYUN AREA, 510470 GUANGZHOU, FR","Felicity Solar Technology Co., Ltd. is a renewable energy high-tech enterprise, integrating R&D, production, engineering design, installation guidance, and after-sales service. It was founded in 2007 and is located in Guangzhou, China, covering an area of more than 20,000 square meters with an annual output value of 400 million RMB. The business's scope is all over the world, and it has set up 25 offices at home and abroad. We have established offices in Europe, and our warehouse is located in the Netherlands and Poland.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Onduleur-Production d'électricité photovoltaïque intégrée-Stockage et auto-consommation
